date,type,concert_date,survey_result
39353.36806,standard,39387.75,
39353.60556,vip,39387.75,
39353.70278,standard,39387.75,
39353.71597,vip,39387.75,
39353.84236,vip,39387.75,
39354.04722,vip,39387.75,
39354.37222,vip,39387.75,
39354.62431,standard,39387.75,
39354.67431,standard,39387.75,
39354.74097,standard,39387.75,
39354.84861,standard,39387.75,
39354.95833,standard,39387.75,
39355.02639,standard,39387.75,
39355.03264,vip,39387.75,
39355.11319,standard,39387.75,
39355.16944,standard,39387.75,
39355.20694,standard,39387.75,
39355.24583,vip,39387.75,
39355.37986,standard,39387.75,
39355.47153,standard,39387.75,
39355.62847,standard,39387.75,
39355.71389,standard,39387.75,
39355.90417,standard,39387.75,
39355.95,standard,39387.75,
39356.12569,standard,39387.75,
39356.23542,standard,39387.75,
39356.23681,standard,39387.75,
39356.56319,vip,39387.75,
39356.64306,standard,39387.75,
39356.66042,standard,39387.75,
39356.66528,standard,39387.75,
39356.90903,standard,39387.75,
39356.95347,standard,39387.75,
39356.95972,standard,39387.75,
39357.04097,standard,39387.75,
39357.27986,vip,39387.75,
39357.28472,standard,39387.75,
39357.40625,standard,39387.75,
39357.49514,standard,39387.75,
39357.50972,standard,39387.75,
39357.58472,standard,39387.75,
39357.78958,vip,39387.75,
39357.87917,standard,39387.75,
39358.02014,standard,39387.75,
39358.04375,vip,39387.75,
39358.10764,standard,39387.75,
39358.19931,vip,39387.75,
39358.42778,vip,39387.75,
39358.475,vip,39387.75,
39358.48611,vip,39387.75,
39358.63889,standard,39387.75,
39358.82569,standard,39387.75,
39358.84514,standard,39387.75,
39358.87569,standard,39387.75,
39359.00069,standard,39387.75,
39359.01806,vip,39387.75,
39359.03403,vip,39387.75,
39359.12917,vip,39387.75,
39359.225,standard,39387.75,
39359.2625,standard,39387.75,
39359.26667,vip,39387.75,
39359.27222,standard,39387.75,
39359.27639,standard,39387.75,
39359.35556,standard,39387.75,
39359.52986,standard,39387.75,
39359.64375,standard,39387.75,
39359.7,standard,39387.75,
39359.74444,standard,39387.75,
39359.80208,vip,39387.75,
39360.01667,standard,39387.75,
39360.15903,vip,39387.75,
39360.29792,standard,39387.75,
39360.32431,vip,39387.75,
39360.32917,vip,39387.75,
39360.41389,standard,39387.75,
39360.42986,vip,39387.75,
39360.57431,vip,39387.75,
39360.65347,standard,39387.75,
39360.74444,vip,39387.75,
39360.79306,vip,39387.75,
39360.79931,standard,39387.75,
39360.82847,standard,39387.75,
39360.925,vip,39387.75,
39361.00347,standard,39387.75,
39361.05347,standard,39387.75,
39361.21528,standard,39387.75,
39361.22153,standard,39387.75,
39361.23472,standard,39387.75,
39361.27986,standard,39387.75,
39361.29583,standard,39387.75,
39361.30417,vip,39387.75,
39361.55139,standard,39387.75,
39361.60903,vip,39387.75,
39361.68542,standard,39387.75,
39361.73194,standard,39387.75,
39361.78681,vip,39387.75,
39361.86042,standard,39387.75,
39361.90903,standard,39387.75,
39361.92153,standard,39387.75,
39361.93958,standard,39387.75,
39361.95972,standard,39387.75,
39361.9875,vip,39387.75,
39362.01181,vip,39387.75,
39362.03958,standard,39387.75,
39362.06667,standard,39387.75,
39362.13819,standard,39387.75,
39362.19167,standard,39387.75,
39362.22708,standard,39387.75,
39362.30694,standard,39387.75,
39362.33056,standard,39387.75,
39362.39444,standard,39387.75,
39362.48333,standard,39387.75,
39362.55417,standard,39387.75,
39362.55625,standard,39387.75,
39362.63125,standard,39387.75,
39362.69792,standard,39387.75,
39362.71597,standard,39387.75,
39362.74306,standard,39387.75,
39362.74792,standard,39387.75,
39362.76597,standard,39387.75,
39362.83056,standard,39387.75,
39362.83264,standard,39387.75,
39362.86042,vip,39387.75,
39362.86181,vip,39387.75,
39362.87014,vip,39387.75,
39362.87639,standard,39387.75,
39362.95208,standard,39387.75,
39363.1,vip,39387.75,
39363.12708,standard,39387.75,
39363.15,standard,39387.75,
39363.18542,standard,39387.75,
39363.23542,vip,39387.75,
39363.27778,standard,39387.75,
39363.30625,standard,39387.75,
39363.38125,vip,39387.75,
39363.43194,standard,39387.75,
39363.49167,vip,39387.75,
39363.53819,standard,39387.75,
39363.66806,standard,39387.75,
39363.75486,standard,39387.75,
39363.75972,standard,39387.75,
39363.79583,standard,39387.75,
39363.85486,standard,39387.75,
39363.89375,standard,39387.75,
39363.96458,standard,39387.75,
39363.98333,vip,39387.75,
39364.18056,standard,39387.75,
39364.68056,vip,39387.75,
39364.77222,standard,39387.75,
39364.78889,standard,39387.75,
39364.86389,vip,39387.75,
39364.86875,standard,39387.75,
39364.88264,vip,39387.75,
39364.91597,standard,39387.75,
39364.92222,standard,39387.75,
39364.92778,standard,39387.75,
39364.96042,vip,39387.75,
39365.05069,vip,39387.75,
39365.28056,standard,39387.75,
39365.37917,vip,39387.75,
39365.37986,standard,39387.75,
39365.49097,standard,39387.75,
39365.52083,standard,39387.75,
39365.64931,vip,39387.75,
39365.66528,standard,39387.75,
39365.70625,standard,39387.75,
39365.72569,standard,39387.75,
39365.84375,standard,39387.75,
39365.89236,standard,39387.75,
39365.93264,standard,39387.75,
39366.02986,vip,39387.75,
39366.04861,standard,39387.75,
39366.22639,vip,39387.75,
39366.22847,standard,39387.75,
39366.23819,vip,39387.75,
39366.25069,standard,39387.75,
39366.26944,standard,39387.75,
39366.28125,standard,39387.75,
39366.32986,vip,39387.75,
39366.35069,standard,39387.75,
39366.3875,standard,39387.75,
39366.41944,vip,39387.75,
39366.46389,standard,39387.75,
39366.49583,standard,39387.75,
39366.53333,standard,39387.75,
39366.53611,standard,39387.75,
39366.65208,vip,39387.75,
39366.67153,standard,39387.75,
39366.78403,standard,39387.75,
39366.825,vip,39387.75,
39366.89375,standard,39387.75,
39366.90417,standard,39387.75,
39367.02847,standard,39387.75,
39367.1125,standard,39387.75,
39367.12778,standard,39387.75,
39367.13264,vip,39387.75,
39367.13681,vip,39387.75,
39367.20139,standard,39387.75,
39367.23819,standard,39387.75,
39367.25139,vip,39387.75,
39367.34236,vip,39387.75,
39367.37708,standard,39387.75,
39367.41667,standard,39387.75,
39367.44236,standard,39387.75,
39367.58264,standard,39387.75,
39367.59028,vip,39387.75,
39367.62361,standard,39387.75,
39367.65139,vip,39387.75,
39367.66806,standard,39387.75,
39367.71111,standard,39387.75,
39367.78264,standard,39387.75,
39367.80278,vip,39387.75,
39367.86667,standard,39387.75,
39367.87083,standard,39387.75,
39367.92431,standard,39387.75,
39367.99583,vip,39387.75,
39368.12292,standard,39387.75,
39368.12569,vip,39387.75,
39368.12639,vip,39387.75,
39368.16806,standard,39387.75,
39368.16944,vip,39387.75,
39368.19722,vip,39387.75,
39368.30486,standard,39387.75,
39368.36944,standard,39387.75,
39368.39236,standard,39387.75,
39368.40069,standard,39387.75,
39368.41806,standard,39387.75,
39368.43403,vip,39387.75,
39368.44306,standard,39387.75,
39368.45486,standard,39387.75,
39368.51667,standard,39387.75,
39368.53264,standard,39387.75,
39368.55764,vip,39387.75,
39368.5625,vip,39387.75,
39368.58403,standard,39387.75,
39368.59861,vip,39387.75,
39368.60833,vip,39387.75,
39368.61944,vip,39387.75,
39368.62014,standard,39387.75,
39368.67639,standard,39387.75,
39368.69444,vip,39387.75,
39368.70069,standard,39387.75,
39368.70833,standard,39387.75,
39368.76319,standard,39387.75,
39368.77778,standard,39387.75,
39368.93611,standard,39387.75,
39369.02292,standard,39387.75,
39369.02917,standard,39387.75,
39369.06667,standard,39387.75,
39369.08542,standard,39387.75,
39369.09097,vip,39387.75,
39369.09167,standard,39387.75,
39369.13403,vip,39387.75,
39369.28889,standard,39387.75,
39369.34306,standard,39387.75,
39369.37569,vip,39387.75,
39369.37847,standard,39387.75,
39369.38472,standard,39387.75,
39369.43194,standard,39387.75,
39369.44375,standard,39387.75,
39369.50764,standard,39387.75,
39369.52083,standard,39387.75,
39369.56458,vip,39387.75,
39369.61319,vip,39387.75,
39369.66875,vip,39387.75,
39369.69306,standard,39387.75,
39369.69653,vip,39387.75,
39369.80278,standard,39387.75,
39369.96736,standard,39387.75,
39369.97431,standard,39387.75,
39370.01458,standard,39387.75,
39370.02431,vip,39387.75,
39370.06597,standard,39387.75,
39370.07917,vip,39387.75,
39370.20625,standard,39387.75,
39370.29653,standard,39387.75,
39370.33403,standard,39387.75,
39370.3875,standard,39387.75,
39370.39236,standard,39387.75,
39370.40417,standard,39387.75,
39370.44653,vip,39387.75,
39370.5,standard,39387.75,
39370.50903,vip,39387.75,
39370.51111,standard,39387.75,
39370.55486,vip,39387.75,
39370.56528,vip,39387.75,
39370.59097,vip,39387.75,
39370.60139,standard,39387.75,
39370.625,standard,39387.75,
39370.64097,standard,39387.75,
39370.65486,standard,39387.75,
39370.72083,standard,39387.75,
39370.72153,vip,39387.75,
39370.78125,standard,39387.75,
39370.85069,vip,39387.75,
39370.88889,standard,39387.75,
39370.98472,vip,39387.75,
39371.03542,standard,39387.75,
39371.03542,vip,39387.75,
39371.15972,standard,39387.75,
39371.16042,vip,39387.75,
39371.18819,standard,39387.75,
39371.20625,standard,39387.75,
39371.27083,standard,39387.75,
39371.27083,standard,39387.75,
39371.28194,standard,39387.75,
39371.31806,vip,39387.75,
39371.4,standard,39387.75,
39371.40556,standard,39387.75,
39371.41389,standard,39387.75,
39371.42708,standard,39387.75,
39371.4625,standard,39387.75,
39371.49653,standard,39387.75,
39371.50139,standard,39387.75,
39371.50347,standard,39387.75,
39371.50417,standard,39387.75,
39371.55417,vip,39387.75,
39371.57153,standard,39387.75,
39371.60625,vip,39387.75,
39371.64514,standard,39387.75,
39371.71458,standard,39387.75,
39371.72153,standard,39387.75,
39371.75833,standard,39387.75,
39371.77222,standard,39387.75,
39371.79931,standard,39387.75,
39371.84792,standard,39387.75,
39371.84931,vip,39387.75,
39371.94861,standard,39387.75,
39371.95625,vip,39387.75,
39371.96597,standard,39387.75,
39371.99097,vip,39387.75,
39372.19583,standard,39387.75,
39372.20694,standard,39387.75,
39372.21736,standard,39387.75,
39372.24306,standard,39387.75,
39372.27292,vip,39387.75,
39372.27639,standard,39387.75,
39372.27708,standard,39387.75,
39372.40347,vip,39387.75,
39372.425,standard,39387.75,
39372.45417,vip,39387.75,
39372.48681,standard,39387.75,
39372.48889,standard,39387.75,
39372.49792,standard,39387.75,
39372.5125,standard,39387.75,
39372.60069,standard,39387.75,
39372.60625,standard,39387.75,
39372.61319,standard,39387.75,
39372.64792,standard,39387.75,
39372.80972,standard,39387.75,
39372.85208,standard,39387.75,
39372.86111,standard,39387.75,
39372.87014,standard,39387.75,
39372.88681,standard,39387.75,
39372.93472,vip,39387.75,
39372.95417,vip,39387.75,
39372.96111,standard,39387.75,
39373.02153,standard,39387.75,
39373.06389,standard,39387.75,
39373.07986,standard,39387.75,
39373.14931,standard,39387.75,
39373.18194,standard,39387.75,
39373.26806,standard,39387.75,
39373.28889,vip,39387.75,
39373.31667,vip,39387.75,
39373.31944,vip,39387.75,
39373.3625,standard,39387.75,
39373.40764,vip,39387.75,
39373.48542,standard,39387.75,
39373.5125,standard,39387.75,
39373.52708,vip,39387.75,
39373.53889,vip,39387.75,
39373.56944,standard,39387.75,
39373.61667,standard,39387.75,
39373.62153,standard,39387.75,
39373.63681,standard,39387.75,
39373.64722,vip,39387.75,
39373.65625,vip,39387.75,
39373.67083,standard,39387.75,
39373.68611,standard,39387.75,
39373.69167,standard,39387.75,
39373.72708,standard,39387.75,
39373.84306,standard,39387.75,
39373.87986,standard,39387.75,
39373.90833,standard,39387.75,
39373.91944,standard,39387.75,
39373.93125,standard,39387.75,
39373.97083,standard,39387.75,
39373.98958,vip,39387.75,
39374.06875,standard,39387.75,
39374.07778,standard,39387.75,
39374.175,standard,39387.75,
39374.19306,standard,39387.75,
39374.19931,standard,39387.75,
39374.20903,vip,39387.75,
39374.23403,standard,39387.75,
39374.32986,standard,39387.75,
39374.40278,standard,39387.75,
39374.53681,standard,39387.75,
39374.56806,standard,39387.75,
39374.58125,vip,39387.75,
39374.78819,vip,39387.75,
39374.82708,vip,39387.75,
39374.84514,standard,39387.75,
39374.89931,standard,39387.75,
39374.91181,standard,39387.75,
39375.03681,vip,39387.75,
39375.04861,standard,39387.75,
39375.06528,standard,39387.75,
39375.14306,standard,39387.75,
39375.15139,standard,39387.75,
39375.17917,standard,39387.75,
39375.20486,vip,39387.75,
39375.2125,vip,39387.75,
39375.3,vip,39387.75,
39375.34514,vip,39387.75,
39375.44514,standard,39387.75,
39375.47569,vip,39387.75,
39375.49306,vip,39387.75,
39375.52083,vip,39387.75,
39375.55694,vip,39387.75,
39375.57292,standard,39387.75,
39375.57708,standard,39387.75,
39375.60347,standard,39387.75,
39375.62153,standard,39387.75,
39375.66181,vip,39387.75,
39375.71736,standard,39387.75,
39375.73125,standard,39387.75,
39375.74792,vip,39387.75,
39375.81111,vip,39387.75,
39375.82222,standard,39387.75,
39375.84167,standard,39387.75,
39375.86389,vip,39387.75,
39375.88819,standard,39387.75,
39375.96597,vip,39387.75,
39375.98472,vip,39387.75,
39376.02014,standard,39387.75,
39376.03264,vip,39387.75,
39376.04028,standard,39387.75,
39376.05347,standard,39387.75,
39376.07778,standard,39387.75,
39376.08125,standard,39387.75,
39376.09583,standard,39387.75,
39376.13472,standard,39387.75,
39376.13611,standard,39387.75,
39376.15764,vip,39387.75,
39376.18333,standard,39387.75,
39376.28056,standard,39387.75,
39376.31458,standard,39387.75,
39376.32847,standard,39387.75,
39376.33333,standard,39387.75,
39376.34306,standard,39387.75,
39376.36736,standard,39387.75,
39376.36875,vip,39387.75,
39376.37569,vip,39387.75,
39376.39375,standard,39387.75,
39376.43333,standard,39387.75,
39376.45069,standard,39387.75,
39376.60694,standard,39387.75,
39376.79097,standard,39387.75,
39376.79861,standard,39387.75,
39376.82708,vip,39387.75,
39376.95208,standard,39387.75,
39376.98264,standard,39387.75,
39376.99236,standard,39387.75,
39377.03194,vip,39387.75,
39377.0375,vip,39387.75,
39377.0625,standard,39387.75,
39377.08542,standard,39387.75,
39377.09514,vip,39387.75,
39377.12292,standard,39387.75,
39377.17083,standard,39387.75,
39377.19583,standard,39387.75,
39377.225,vip,39387.75,
39377.23472,vip,39387.75,
39377.27847,standard,39387.75,
39377.29653,standard,39387.75,
39377.33542,standard,39387.75,
39377.40069,standard,39387.75,
39377.44167,vip,39387.75,
39377.46389,standard,39387.75,
39377.49306,vip,39387.75,
39377.5,standard,39387.75,
39377.50347,standard,39387.75,
39377.58056,standard,39387.75,
39377.58542,standard,39387.75,
39377.62639,standard,39387.75,
39377.64931,standard,39387.75,
39377.68264,standard,39387.75,
39377.68819,standard,39387.75,
39377.73056,vip,39387.75,
39377.78542,standard,39387.75,
39377.78819,standard,39387.75,
39377.81042,standard,39387.75,
39377.82222,standard,39387.75,
39377.85556,standard,39387.75,
39377.8875,standard,39387.75,
39377.95903,standard,39387.75,
39377.97431,vip,39387.75,
39378.11667,vip,39387.75,
39378.27431,vip,39387.75,
39378.28264,standard,39387.75,
39378.28681,standard,39387.75,
39378.32847,vip,39387.75,
39378.33819,standard,39387.75,
39378.3625,standard,39387.75,
39378.36736,standard,39387.75,
39378.39514,vip,39387.75,
39378.42083,standard,39387.75,
39378.45972,vip,39387.75,
39378.53333,vip,39387.75,
39378.55278,standard,39387.75,
39378.58194,standard,39387.75,
39378.63611,standard,39387.75,
39378.64444,vip,39387.75,
39378.64514,standard,39387.75,
39378.66528,standard,39387.75,
39378.71736,standard,39387.75,
39378.72569,standard,39387.75,
39378.73403,standard,39387.75,
39378.78333,standard,39387.75,
39378.79653,standard,39387.75,
39378.82361,standard,39387.75,
39378.85903,vip,39387.75,
39379.01667,vip,39387.75,
39379.02222,standard,39387.75,
39379.03681,vip,39387.75,
39379.05069,vip,39387.75,
39379.05903,standard,39387.75,
39379.12014,vip,39387.75,
39379.16736,vip,39387.75,
39379.20903,standard,39387.75,
39379.33194,standard,39387.75,
39379.36667,standard,39387.75,
39379.39097,standard,39387.75,
39379.41319,vip,39387.75,
39379.42986,vip,39387.75,
39379.44375,standard,39387.75,
39379.44583,vip,39387.75,
39379.46597,standard,39387.75,
39379.47847,standard,39387.75,
39379.50417,vip,39387.75,
39379.52917,standard,39387.75,
39379.55764,standard,39387.75,
39379.56944,vip,39387.75,
39379.58403,standard,39387.75,
39379.61736,standard,39387.75,
39379.68819,vip,39387.75,
39379.74375,vip,39387.75,
39379.74931,vip,39387.75,
39379.80833,vip,39387.75,
39379.83681,standard,39387.75,
39379.83958,standard,39387.75,
39379.84931,standard,39387.75,
39379.875,vip,39387.75,
39379.92778,standard,39387.75,
39379.93403,vip,39387.75,
39379.94236,standard,39387.75,
39379.96389,vip,39387.75,
39379.99931,vip,39387.75,
39380.01389,vip,39387.75,
39380.01944,vip,39387.75,
39380.34514,vip,39387.75,
39380.35278,vip,39387.75,
39380.42083,standard,39387.75,
39380.44653,standard,39387.75,
39380.45486,standard,39387.75,
39380.50625,standard,39387.75,
39380.52083,standard,39387.75,
39380.55556,standard,39387.75,
39380.63542,vip,39387.75,
39380.69375,standard,39387.75,
39380.70069,standard,39387.75,
39380.92153,standard,39387.75,
39380.9375,standard,39387.75,
39381.00694,standard,39387.75,
39381.01181,standard,39387.75,
39381.05069,standard,39387.75,
39381.11042,vip,39387.75,
39381.12153,standard,39387.75,
39381.12986,standard,39387.75,
39381.14583,standard,39387.75,
39381.15347,standard,39387.75,
39381.17917,standard,39387.75,
39381.18333,standard,39387.75,
39381.18403,vip,39387.75,
39381.18958,standard,39387.75,
39381.19444,standard,39387.75,
39381.22361,standard,39387.75,
39381.24792,standard,39387.75,
39381.32639,standard,39387.75,
39381.41042,standard,39387.75,
39381.43333,vip,39387.75,
39381.48889,vip,39387.75,
39381.49444,vip,39387.75,
39381.51597,standard,39387.75,
39381.55764,standard,39387.75,
